,Dollar Sales,Geography,Product,SKU,Time,Unit Sales
3891,1498081.93,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,7/16/2017,225025
3892,1506589.84,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,8/13/2017,226213
3893,1497785.931,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,9/10/2017,223788.93
3894,1345803.495,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,10/8/2017,202283.176
3895,1186673.34,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,11/5/2017,186813
3896,1149514.69,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,12/3/2017,182087
3897,1116730.83,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,12/31/2017,177050
3898,1082528.02,CST Brands New Mexico/West Texas-RMA - Conv,CIGARETTES,Cigarettes Total,1/28/2018,170584
3899,23230.49649,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/31/2016,3376.724381
3900,27563.13,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/28/2016,4015
3901,29003.07,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/27/2016,4416
3902,28126.71,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/24/2016,4247
3903,27030.93,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/22/2016,3877
3904,26706.74,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/19/2016,3892
3905,24802.76664,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/17/2016,3651.813004
3906,24224.34065,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/14/2016,3517.795094
3907,25406.42,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/11/2016,3757
3908,25133.03,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/9/2016,3714
3909,25754.93,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/6/2016,3809
3910,27370.14,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/4/2016,3909
3911,28198.43,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/1/2017,3858
3912,28838.78463,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/29/2017,3726.50267
3913,29753.46463,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/26/2017,3845.876855
3914,31646.7035,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/26/2017,4018.26823
3915,30861.02407,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/23/2017,4027.68885
3916,31001.54,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/21/2017,4084.1
3917,31732.34,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/18/2017,4066.2
3918,30208.82,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/16/2017,3802
3919,30617.46,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/13/2017,3731
3920,30352.022,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/10/2017,3694.22
3921,26046.4102,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/8/2017,3179.385236
3922,24985.34,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/5/2017,3020
3923,25093.73,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/3/2017,3020
3924,25850.33,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/31/2017,3087
3925,29612.25,CST Brands New Mexico/West Texas-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/28/2018,3115
3926,111.93,CST Brands New Mexico/West Texas-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/28/2018,7
3927,191.88,CST Brands New Mexico/West Texas-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/28/2018,12
3928,1039.35,CST Brands New Mexico/West Texas-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,1/28/2018,65
3929,623.61,CST Brands New Mexico/West Texas-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/28/2018,39
3930,127.92,CST Brands New Mexico/West Texas-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/28/2018,8
3931,2689.11,CST Brands New Mexico/West Texas-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/28/2018,89
3932,1072978.62,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,1/31/2016,114378
3933,1075674.059,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,2/28/2016,114611.7686
3934,1103926.948,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,3/27/2016,117928.7009
3935,1147464.625,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,4/24/2016,122395.8607
3936,1192441.029,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,5/22/2016,127051.3302
3937,1313208.834,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,6/19/2016,138912.9315
3938,1337241.17,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,7/17/2016,141063
3939,1299304.7,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,8/14/2016,136627
3940,1268895.74,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,9/11/2016,133385
3941,1220886.12,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,10/9/2016,128148
3942,1143980.9,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,11/6/2016,120343.7
3943,1094672.89,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,12/4/2016,115192
3944,1083479.73,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,1/1/2017,113335
3945,1013506.27,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,1/29/2017,106124
3946,992916.2,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,2/26/2017,103662.76
3947,1037816.185,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,3/26/2017,108122.5952
3948,1078884.33,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,4/23/2017,111950
3949,1137347.8,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,5/21/2017,117614
3950,1232825.67,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,6/18/2017,127480
3951,1255328.623,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,7/16/2017,129339.51
3952,1211524.224,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,8/13/2017,124609.5
3953,1189349.48,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,9/10/2017,123033
3954,1118488.026,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,10/8/2017,116483.3779
3955,1075466.384,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,11/5/2017,111294.42
3956,1083252.69,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,12/3/2017,111999.1
3957,726948.33,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,12/31/2017,76061.2
3958,881337.46,CST Brands Nice N Easy-RMA - Conv,CIGARETTES,Cigarettes Total,1/28/2018,92762
3959,23514.38,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/31/2016,2778
3960,23725.46693,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/28/2016,2923.552818
3961,26012.86074,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/27/2016,3158.632612
3962,24708.51576,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/24/2016,2946.802965
3963,25344.43192,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/22/2016,3145.208104
3964,23925.6729,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/19/2016,3019.464584
3965,25660.48,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/17/2016,3215
3966,23740.31,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/14/2016,2929
3967,25359.52,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/11/2016,3142
3968,26282.72,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/9/2016,3196
3969,25489.58,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/6/2016,3100
3970,24020.48,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/4/2016,2976
3971,27258.5,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/1/2017,3109
3972,28090.35,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/29/2017,3125
3973,33799.86,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/26/2017,3464.4
3974,39144.07883,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/26/2017,4010.522103
3975,35867.29,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/23/2017,3899
3976,41100.52,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/21/2017,4069.2
3977,37915.17,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/18/2017,3903
3978,46649.9439,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/16/2017,4303.25
3979,42360.6393,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/13/2017,4066.21
3980,49241.95,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/10/2017,4588
3981,56535.7447,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/8/2017,4587.754642
3982,65985.845,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/5/2017,5215.18
3983,64445.92,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/3/2017,5100
3984,40713.5,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/31/2017,3310
3985,43950.01,CST Brands Nice N Easy-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/28/2018,3787
3986,415.74,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/31/2016,26
3987,540.6920418,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,2/28/2016,33.81438661
3988,677.826555,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,3/27/2016,42.39065385
3989,611.9476501,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,4/24/2016,38.27064729
3990,463.0250207,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,5/22/2016,28.95716202
3991,297.2897152,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,6/19/2016,18.59222734
3992,319.8,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,7/17/2016,20
3993,191.88,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,8/14/2016,12
3994,335.79,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,9/11/2016,21
3995,623.61,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,10/9/2016,39
3996,335.79,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,11/6/2016,21
3997,511.68,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/4/2016,32
3998,1103.31,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/1/2017,69
3999,847.47,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/29/2017,53
4000,2142.66,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,2/26/2017,134
4001,1085.458787,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,3/26/2017,67.88360143
4002,3038.1,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,4/23/2017,190
4003,3086.07,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,5/21/2017,193
4004,1854.84,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,6/18/2017,116
4005,2526.7398,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,7/16/2017,158.02
4006,2606.5299,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,8/13/2017,163.01
4007,2110.68,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,9/10/2017,132
4008,2127.432611,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,10/8/2017,133.047693
4009,2910.18,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,11/5/2017,182
4010,3006.12,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/3/2017,188
4011,2590.38,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/31/2017,162
4012,2046.72,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/28/2018,128
4013,239.85,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/31/2016,15
4014,147.7111106,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,2/28/2016,9.237717986
4015,181.8546821,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,3/27/2016,11.37302577
4016,264.6223818,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,4/24/2016,16.54924214
4017,99.22322693,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,5/22/2016,6.205330014
4018,165.128555,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,6/19/2016,10.32698905
4019,319.8,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,7/17/2016,20
4020,415.74,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,8/14/2016,26
4021,383.76,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,9/11/2016,24
4022,463.71,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,10/9/2016,29
4023,495.69,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,11/6/2016,31
4024,575.64,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/4/2016,36
4025,655.59,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/1/2017,41
4026,895.44,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/29/2017,56
4027,1806.87,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,2/26/2017,113
4028,1683.830716,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,3/26/2017,105.3052355
4029,1135.29,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,4/23/2017,71
4030,2942.16,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,5/21/2017,184
4031,1199.25,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,6/18/2017,75
4032,2574.39,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,7/16/2017,161
4033,1307.98,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,8/13/2017,82
4034,3725.67,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,9/10/2017,233
4035,2593.818855,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,10/8/2017,162.2150629
4036,2942.3199,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,11/5/2017,184.01
4037,3198,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/3/2017,200
4038,2158.65,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/31/2017,135
4039,4301.31,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/28/2018,269
4040,431.73,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/31/2016,27
4041,375.3673414,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,2/28/2016,23.4751308
4042,281.0481692,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,3/27/2016,17.57649589
4043,330.7723079,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,4/24/2016,20.68619812
4044,347.2921984,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,5/22/2016,21.71933699
4045,528.3405458,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,6/19/2016,33.04193532
4046,463.71,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,7/17/2016,29
4047,287.82,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,8/14/2016,18
4048,175.89,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,9/11/2016,11
4049,559.65,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,10/9/2016,35
4050,1151.28,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,11/6/2016,72
4051,575.64,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/4/2016,36
4052,687.57,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/1/2017,43
4053,991.38,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/29/2017,62
4054,1343.16,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,2/26/2017,84
4055,4474.428479,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,3/26/2017,279.8266716
4056,735.54,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,4/23/2017,46
4057,2702.31,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,5/21/2017,169
4058,2942.16,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,6/18/2017,184
4059,5116.8,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,7/16/2017,320
4060,6667.83,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,8/13/2017,417
4061,11736.66,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,9/10/2017,734
4062,15254.78425,CST Brands Nice N Easy-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,10/8/2017,954.0202785
